cfg_id,class_name,label,num_nodes
0,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractAmqCommand,0,108
1,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractCommand,0,68
2,activemq-console/src/main/java/org/apache/activemq/console/command/AbstractJmxCommand,0,75
3,activemq-console/src/main/java/org/apache/activemq/console/command/AmqBrowseCommand,0,277
4,activemq-console/src/main/java/org/apache/activemq/console/command/BrowseCommand,0,256
5,activemq-console/src/main/java/org/apache/activemq/console/command/BstatCommand,0,45
6,activemq-console/src/main/java/org/apache/activemq/console/command/Command,0,0
7,activemq-console/src/main/java/org/apache/activemq/console/command/ListCommand,0,40
8,activemq-console/src/main/java/org/apache/activemq/console/command/PurgeCommand,0,185
9,activemq-console/src/main/java/org/apache/activemq/console/command/QueryCommand,0,252
10,activemq-console/src/main/java/org/apache/activemq/console/command/ShellCommand,0,125
11,activemq-console/src/main/java/org/apache/activemq/console/command/ShutdownCommand,1,129
12,activemq-console/src/main/java/org/apache/activemq/console/command/StartCommand,0,124
13,activemq-console/src/main/java/org/apache/activemq/console/ConsoleCommandHandler,0,36
14,activemq-console/src/main/java/org/apache/activemq/console/filter/AbstractQueryFilter,0,12
15,activemq-console/src/main/java/org/apache/activemq/console/filter/AmqMessagesQueryFilter,0,75
16,activemq-console/src/main/java/org/apache/activemq/console/filter/GroupPropertiesViewFilter,0,45
17,activemq-console/src/main/java/org/apache/activemq/console/filter/MapTransformFilter,0,380
18,activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansAttributeQueryFilter,0,99
19,activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansObjectNameQueryFilter,0,93
20,activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansRegExQueryFilter,0,88
21,activemq-console/src/main/java/org/apache/activemq/console/filter/MessagesQueryFilter,0,60
22,activemq-console/src/main/java/org/apache/activemq/console/filter/PropertiesViewFilter,0,65
23,activemq-console/src/main/java/org/apache/activemq/console/filter/QueryFilter,0,0
24,activemq-console/src/main/java/org/apache/activemq/console/filter/RegExQueryFilter,0,62
25,activemq-console/src/main/java/org/apache/activemq/console/filter/ResultTransformFilter,0,29
26,activemq-console/src/main/java/org/apache/activemq/console/filter/StubQueryFilter,0,13
27,activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToMsgSelectorTransformFilter,1,41
28,activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToRegExTransformFilter,1,49
29,activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardTransformFilter,0,23
30,activemq-console/src/main/java/org/apache/activemq/console/formatter/CommandShellOutputFormatter,2,289
31,activemq-console/src/main/java/org/apache/activemq/console/formatter/GlobalWriter,0,158
32,activemq-console/src/main/java/org/apache/activemq/console/formatter/OutputFormatter,0,0
33,activemq-console/src/main/java/org/apache/activemq/console/Main,0,407
34,activemq-console/src/main/java/org/apache/activemq/console/util/AmqMessagesUtil,0,39
35,activemq-console/src/main/java/org/apache/activemq/console/util/JmxMBeansUtil,1,147
