cfg_id,class_name,label,num_nodes
0,org.apache.tools.ant.input.PropertyFileInputHandler,0,64
1,org.apache.tools.ant.types.selectors.OrSelector,0,29
2,org.apache.tools.ant.filters.util.ChainReaderHelper,0,193
3,org.apache.tools.ant.taskdefs.Ant,1,633
4,org.apache.tools.ant.taskdefs.JikesOutputParser,0,101
5,org.apache.tools.ant.taskdefs.SignJar,0,323
6,org.apache.tools.ant.taskdefs.condition.And,0,14
7,org.apache.tools.ant.taskdefs.condition.IsTrue,0,21
8,org.apache.tools.ant.taskdefs.ExecuteOn,0,631
9,org.apache.tools.ant.types.Assertions,1,136
10,org.apache.tools.bzip2.CRC,0,293
11,org.apache.tools.ant.taskdefs.SQLExec,1,518
12,org.apache.tools.ant.taskdefs.ExecuteWatchdog,0,94
13,org.apache.tools.ant.taskdefs.condition.IsSet,0,21
14,org.apache.tools.ant.types.Commandline,1,393
15,org.apache.tools.ant.types.selectors.NotSelector,0,19
16,org.apache.tools.ant.types.XMLCatalog,0,527
17,org.apache.tools.ant.filters.LineContainsRegExp,0,105
18,org.apache.tools.ant.helper.ProjectHelper2,1,246
19,org.apache.tools.ant.taskdefs.SubAnt,0,327
20,org.apache.tools.ant.types.selectors.FileSelector,0,0
21,org.apache.tools.ant.types.Path,0,721
22,org.apache.tools.ant.filters.StripLineComments,0,101
23,org.apache.tools.ant.taskdefs.Sequential,0,21
24,org.apache.tools.ant.util.TaskLogger,0,30
25,org.apache.tools.ant.taskdefs.compilers.Gcj,1,89
26,org.apache.tools.ant.types.selectors.SelectSelector,0,117
27,org.apache.tools.ant.types.selectors.FilenameSelector,0,115
28,org.apache.tools.ant.types.selectors.TypeSelector,0,63
29,org.apache.tools.ant.taskdefs.GUnzip,0,92
30,org.apache.tools.ant.taskdefs.Basename,0,56
31,org.apache.tools.ant.types.selectors.SelectorScanner,0,0
32,org.apache.tools.ant.util.KeepAliveOutputStream,0,6
33,org.apache.tools.ant.PathTokenizer,0,116
34,org.apache.tools.ant.taskdefs.Definer,1,378
35,org.apache.tools.ant.input.InputHandler,0,0
36,org.apache.tools.ant.taskdefs.condition.IsReference,0,42
37,org.apache.tools.ant.taskdefs.BUnzip2,0,118
38,org.apache.tools.ant.ProjectHelper,1,248
39,org.apache.tools.ant.taskdefs.KeySubst,0,159
40,org.apache.tools.ant.PropertyHelper,1,380
41,org.apache.tools.ant.types.CommandlineJava,1,321
42,org.apache.tools.ant.filters.TailFilter,0,198
43,org.apache.tools.ant.filters.ExpandProperties,0,48
44,org.apache.tools.ant.DirectoryScanner,1,1006
45,org.apache.tools.ant.taskdefs.PumpStreamHandler,1,120
46,org.apache.tools.ant.types.ResourceLocation,0,28
47,org.apache.tools.ant.taskdefs.War,0,99
48,org.apache.tools.ant.taskdefs.MacroDef,0,263
49,org.apache.tools.ant.taskdefs.Copydir,0,170
50,org.apache.tools.ant.taskdefs.LoadProperties,0,135
51,org.apache.tools.ant.types.ZipFileSet,1,262
52,org.apache.tools.ant.Diagnostics,1,343
53,org.apache.tools.ant.util.MergingMapper,0,17
54,org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,0,25
55,org.apache.tools.ant.taskdefs.email.UUMailer,0,39
56,org.apache.tools.ant.types.AbstractFileSet,1,585
