cfg_id,class_name,label,num_nodes
0,org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,0,76
1,org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,0,44
2,org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter,0,4
3,org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,0,62
4,org.apache.tools.ant.taskdefs.WaitFor,1,115
5,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo,0,12
6,org.apache.tools.zip.AsiExtraField,1,192
7,org.apache.tools.ant.types.resources.selectors.Date,0,121
8,org.apache.tools.ant.util.facade.FacadeTaskHelper,0,75
9,org.apache.tools.ant.types.selectors.DepthSelector,0,157
10,org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,0,45
11,org.apache.tools.ant.taskdefs.LogStreamHandler,0,28
12,org.apache.tools.ant.input.InputHandler,0,0
13,org.apache.tools.zip.JarMarker,0,42
14,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,0,150
15,org.apache.tools.ant.types.resources.Restrict,0,79
16,org.apache.tools.ant.DemuxInputStream,0,23
17,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,0,481
18,org.apache.tools.zip.ZipExtraField,0,0
19,org.apache.tools.ant.types.resources.comparators.FileSystem,1,31
20,org.apache.tools.ant.taskdefs.condition.TypeFound,0,42
21,org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler,0,0
22,org.apache.tools.ant.taskdefs.email.Message,0,100
23,org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,0,30
24,org.apache.tools.ant.taskdefs.condition.IsSet,0,21
25,org.apache.tools.ant.taskdefs.optional.Rpm,1,281
26,org.apache.tools.ant.types.selectors.BaseExtendSelector,0,11
27,org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,0,260
28,org.apache.tools.ant.taskdefs.optional.net.SetProxy,0,142
29,org.apache.tools.ant.util.KeepAliveInputStream,0,6
30,org.apache.tools.ant.taskdefs.CallTarget,0,132
31,org.apache.tools.ant.taskdefs.DefBase,0,78
32,org.apache.tools.zip.ZipOutputStream,1,746
33,org.apache.tools.ant.taskdefs.optional.perforce.P4Label,0,133
34,org.apache.tools.ant.taskdefs.XSLTLiaison,0,0
35,org.apache.tools.ant.types.resources.BCFileSet,0,39
36,org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,0,36
37,org.apache.tools.ant.taskdefs.optional.vss.MSVSS,0,700
38,org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp,0,63
39,org.apache.tools.ant.taskdefs.condition.AntVersion,0,106
40,org.apache.tools.ant.util.LazyFileOutputStream,0,87
41,org.apache.tools.ant.util.LoaderUtils,0,64
42,org.apache.tools.ant.loader.AntClassLoader2,0,3
43,org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,0,39
44,org.apache.tools.ant.util.StringUtils,0,141
45,org.apache.tools.ant.types.Parameter,0,27
46,org.apache.tools.ant.util.regexp.Jdk14RegexpMatcher,0,73
47,org.apache.tools.ant.DirectoryScanner,1,1411
48,org.apache.tools.ant.taskdefs.LogOutputStream,0,40
49,org.apache.tools.ant.taskdefs.optional.jsp.JspMangler,0,0
50,org.apache.tools.ant.taskdefs.optional.dotnet.Ildasm,0,210
51,org.apache.tools.ant.taskdefs.Apt,1,90
52,org.apache.tools.ant.taskdefs.MacroInstance,1,472
53,org.apache.tools.ant.DemuxOutputStream,0,145
54,org.apache.tools.ant.types.ZipScanner,1,74
55,org.apache.tools.ant.taskdefs.ExecTask,1,546
56,org.apache.tools.ant.types.DataType,0,173
57,org.apache.tools.ant.types.ArchiveFileSet,1,360
58,org.apache.tools.ant.taskdefs.rmic.XNewRmic,0,8
59,org.apache.tools.ant.taskdefs.optional.junit.Enumerations,0,11
60,org.apache.tools.ant.taskdefs.Nice,0,44
61,org.apache.tools.ant.taskdefs.optional.Script,0,58
62,org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper,1,105
63,org.apache.tools.ant.AntClassLoader,1,1084
64,org.apache.tools.ant.types.selectors.DifferentSelector,0,72
65,org.apache.tools.ant.taskdefs.optional.junit.DOMUtil,0,126
66,org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,0,125
67,org.apache.tools.ant.taskdefs.optional.windows.Attrib,1,142
68,org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,0,79
69,org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,0,86
70,org.apache.tools.ant.taskdefs.optional.ssh.SSHExec,1,209
71,org.apache.tools.ant.taskdefs.TaskOutputStream,0,41
72,org.apache.tools.ant.types.resources.selectors.Size,0,35
73,org.apache.tools.ant.types.selectors.MajoritySelector,0,43
74,org.apache.tools.ant.taskdefs.condition.IsFailure,0,14
75,org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor,0,86
76,org.apache.tools.ant.types.selectors.SizeSelector,0,184
77,org.apache.tools.ant.taskdefs.optional.Cab,0,329
78,org.apache.tools.ant.util.TimeoutObserver,0,0
79,org.apache.tools.ant.util.DOMElementWriter,0,455
80,org.apache.tools.ant.types.resources.CompressedResource,0,163
81,org.apache.tools.ant.taskdefs.optional.depend.ClassFile,0,57
82,org.apache.tools.zip.ZipEntry,1,257
83,org.apache.tools.ant.types.AntFilterReader,0,105
84,org.apache.tools.ant.DynamicAttribute,0,0
85,org.apache.tools.ant.types.selectors.ExtendSelector,0,158
86,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,0,144
87,org.apache.tools.ant.taskdefs.JikesOutputParser,0,101
88,org.apache.tools.ant.taskdefs.LoadProperties,1,192
89,org.apache.tools.ant.taskdefs.condition.Not,0,23
90,org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,1,427
91,org.apache.tools.ant.taskdefs.BuildNumber,0,168
92,org.apache.tools.ant.BuildLogger,0,0
93,org.apache.tools.ant.types.resources.comparators.Reverse,0,29
94,org.apache.tools.ant.types.resources.ArchiveResource,0,234
95,org.apache.tools.ant.types.resources.First,0,30
96,org.apache.tools.ant.taskdefs.email.Mailer,1,84
97,org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator,0,248
98,org.apache.tools.ant.util.regexp.RegexpMatcher,0,0
99,org.apache.tools.ant.types.selectors.OrSelector,0,28
100,org.apache.tools.ant.types.spi.Service,0,69
101,org.apache.tools.ant.taskdefs.Pack,1,145
102,org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler,0,317
103,org.apache.tools.ant.taskdefs.optional.jlink.jlink,0,372
104,org.apache.tools.ant.taskdefs.optional.perforce.SimpleP4OutputHandler,0,66
105,org.apache.tools.ant.types.Mapper,0,198
106,org.apache.tools.ant.Task,0,233
107,org.apache.tools.ant.types.resources.Files,1,433
108,org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,0,25
109,org.apache.tools.ant.util.SourceFileScanner,0,91
110,org.apache.tools.ant.taskdefs.optional.i18n.Translate,0,602
111,org.apache.tools.ant.util.optional.WeakishReference12,0,4
112,org.apache.tools.ant.types.selectors.FilenameSelector,0,115
113,org.apache.tools.ant.taskdefs.optional.junit.FormatterElement,0,181
114,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,0,99
115,org.apache.tools.ant.taskdefs.Mkdir,0,75
116,org.apache.tools.ant.BuildListener,1,0
117,org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,0,21
118,org.apache.tools.ant.taskdefs.optional.vss.MSVSSConstants,0,0
119,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,0,184
120,org.apache.tools.ant.taskdefs.optional.pvcs.PvcsProject,0,10
121,org.apache.tools.ant.filters.StripJavaComments,0,86
122,org.apache.tools.ant.taskdefs.Taskdef,0,25
123,org.apache.tools.ant.util.LineTokenizer,0,70
124,org.apache.tools.ant.filters.ReplaceTokens,1,280
125,org.apache.tools.ant.PathTokenizer,0,116
126,org.apache.tools.ant.filters.BaseParamFilterReader,0,15
127,org.apache.tools.ant.types.selectors.MappingSelector,0,82
128,org.apache.tools.ant.util.ConcatFileInputStream,0,100
129,org.apache.tools.ant.types.resources.selectors.And,0,18
130,org.apache.tools.ant.taskdefs.optional.javacc.JJTree,0,403
131,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask,0,120
132,org.apache.tools.ant.filters.ExpandProperties,0,48
133,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,0,136
134,org.apache.tools.ant.taskdefs.cvslib.RCSFile,0,25
135,org.apache.tools.ant.types.resources.ZipResource,0,137
136,org.apache.tools.ant.taskdefs.ExecuteStreamHandler,0,0
137,org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand,0,317
138,org.apache.tools.ant.listener.TimestampedLogger,0,30
139,org.apache.tools.mail.ErrorInQuitException,0,5
140,org.apache.tools.ant.taskdefs.UpToDate,1,242
141,org.apache.tools.ant.types.resources.comparators.Exists,0,15
142,org.apache.tools.ant.util.ProxySetup,0,37
143,org.apache.tools.ant.taskdefs.ManifestTask,1,160
